ISO,Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,Estimates Start After
SUR,Suriname,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",1.301,-2.048,-4.11,-13.028,-9.084,-2.452,-3.69,-2.069,-2.12,8.222,6.567,-12.936,3.267,10.409,12.276,7.29,-7.798,-12.983,-17.24,-14.756,-4.248,-11.038,-11.466,-14.507,-8.164,-11.69,4.495,8.054,6.623,-0.485,6.445,5.517,-0.092,-2.051,2010
SWZ,Swaziland,Gross national savings,Percent of GDP,,Source: National Statistical Office Latest actual data: 2009 National accounts manual used: SNA 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000 Chain-weighted: No Primary domestic currency: Swaziland emalangeni Data last updated: 08/2012,14.789,9.823,5.198,7.422,7.562,9.201,15.285,17.377,29.133,27.334,19.644,19.714,16.588,13.351,17.467,14.26,13.819,17.041,13.297,14.515,15.162,21.698,19.582,18.546,4.497,11.818,-0.578,10.331,5.745,-0.144,1.724,0.116,10.642,5.637,2009
SWZ,Swaziland,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.617,15.304,14.391,15.17,12.715,18.499,19.319,21.682,23.934,21.816,22.498,18.461,16.488,17.339,18.373,16.618,12.558,15.937,15.445,22.041,29.363,2010
SWZ,Swaziland,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-7.809,-8.318,-12.211,-10.582,-9.088,-6.295,1.639,7.474,10.739,8.637,4.548,4.077,-3.1,-4.688,0.13,-1.748,-3.239,-0.159,-5.969,-2.288,-3.026,0.684,2.796,4.91,3.125,-4.067,-7.365,-2.222,-8.151,-14.046,-10.508,-9.112,0.133,-5.38,2009
SWE,Sweden,Gross national savings,Percent of GDP,,"Source: National Statistical Office. In June 2010, the authorities performed a major revision of historical time series data 1993-2009 which involved the introduction of new methods, improved source data and a further adjustment to recommendations from the European Union Latest actual data: 2011 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1993 Primary domestic currency: Swedish kronor Data last updated: 09/2012",19.203,17.113,15.894,18.011,20.12,20.151,19.907,20.842,21.576,22.5,20.678,18.035,15.493,13.893,17.46,20.25,19.821,20.082,20.94,21.625,22.543,22.951,21.846,23.788,23.329,24.287,26.843,29.205,28.686,23.027,24.725,25.844,25.357,26.1,2011
SWE,Sweden,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,69.192,71.774,71.856,72.325,71.155,69.051,63.585,53.298,54.065,51.846,51.014,49.874,49.951,44.754,39.731,38.377,42.018,38.82,37.918,37.148,35.866,2011
SWE,Sweden,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.292,-2.38,-3.315,-0.833,0.539,-1.309,0.532,0.093,-0.356,-1.672,-2.712,-1.864,-2.782,-1.278,1.075,3.284,3.445,4.029,3.756,4.066,4.108,4.955,4.635,6.878,6.497,6.703,8.324,9.134,8.683,6.953,6.779,6.927,7.22,7.808,2011
CHE,Switzerland,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,Switzerland,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,37.381,37.043,36.398,34.952,33.93,32.53,30.258,37.333,38.905,44.123,48.512,51.729,55.05,57.019,59.144,62.721,60.104,59.854,59.455,66.303,65.812,69.986,70.139,62.357,55.59,50.457,51.808,48.04,46.827,46.706,45.552,2010
CHE,Switzerland,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.569,2.571,3.644,3.531,4.219,4.829,4.591,3.986,4.442,3.547,3.402,4.115,5.699,7.566,6.126,6.451,6.921,9.31,9.025,10.637,11.756,7.963,8.564,12.924,12.976,13.631,14.352,8.62,2.085,10.552,14.267,10.524,10.053,9.979,2011
SYR,Syria,Gross national savings,Percent of GDP,,Source: National Statistical Office. Central Bureau of Statistics. Latest actual data: 2010 National accounts manual used: SNA 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000 Chain-weighted: No Primary domestic currency: Syrian pounds Data last updated: 02/2012,22.408,20.44,22.217,10.251,11.867,10.11,11.344,4.132,2.394,12.848,30.754,25.399,22.917,24.198,24.335,28.481,23.373,23.324,21.352,20.565,21.874,23.494,14.383,9.446,20.661,19.215,24.27,21.208,18.86,18.529,20.89,n/a,n/a,n/a,2010
SYR,Syria,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,182.641,160.98,165.734,167.681,160.544,151.621,139.995,146.115,150.403,146.642,151.158,142.897,131.213,133.515,111.61,50.228,46.933,43.209,37.399,31.388,29.404,n/a,n/a,n/a,2009
SYR,Syria,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.892,-2.8,-1.446,-4.327,-4.157,-4.056,-1.982,-0.917,-0.792,12.408,14.209,13.231,4.089,-1.756,-5.642,1.253,-0.233,2.483,0.802,1.805,5.394,3.958,-4.092,-13.624,-3.099,-2.245,1.437,-0.234,-1.281,-3.608,-3.308,n/a,n/a,n/a,2009
TWN,Taiwan Province of China,Gross national savings,Percent of GDP,,Source: CEIC Latest actual data: 2011 National accounts manual used: SNA 1993 GDP valuation: Market prices. Expenditure-based measure Start/end months of reporting year: January/December Base year: 2006 Chain-weighted: No Primary domestic currency: New Taiwan dollar Data last updated: 09/2012,31.98,30.691,29.977,32.889,34.731,33.998,40.388,39.53,34.056,31.99,30.997,31.436,30.718,30.316,29.123,28.68,27.758,27.444,27.223,27.642,28.417,26.292,28.026,29.137,29.531,28.449,30.298,31.691,29.104,29.089,32.401,30.041,27.904,28.459,2011
TWN,Taiwan Province of China,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25.362,24.104,24.072,26.591,30.699,30.406,32.835,34.125,34.931,34.195,33.309,34.671,38.014,38.137,40.489,41.732,40.907,2011
TWN,Taiwan Province of China,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-1.937,1.062,4.537,8.16,11.448,14.574,20.98,17.416,8.359,7.53,6.621,6.743,3.887,3.041,2.571,1.992,3.794,2.36,1.249,2.673,2.728,6.448,8.754,9.816,5.802,4.818,6.988,8.943,6.873,11.368,9.269,8.919,6.874,7.277,2011
TJK,Tajikistan,Gross national savings,Percent of GDP,,Source: National Statistical Office Latest actual data: 2011 National accounts manual used: SNA 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 1995 Chain-weighted: No Primary domestic currency: Tajik somoni Data last updated: 09/2012,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.101,-3.803,21.073,8.286,1.424,2.131,5.082,7.651,15.009,13.661,10.275,12.318,10.926,13.109,10.936,13.43,12.791,12.461,16.324,19.577,19.456,13.944,2011
TJK,Tajikistan,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,96.567,107.807,111.429,103.249,90.663,64.333,43.912,41.973,35.29,34.611,29.843,36.22,36.342,35.465,36.394,37.217,2011
TJK,Tajikistan,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-16.75,-30.467,-20.173,-17.886,-7.835,-4.011,-7.316,-0.907,-1.62,-4.949,-3.536,-1.283,-3.938,-1.69,-2.796,-8.605,-7.642,-5.925,-0.255,0.571,-0.396,-1.547,2010
TZA,Tanzania,Gross national savings,Percent of GDP,,Source: National Statistical Office Latest actual data: 2010 National accounts manual used: SNA 1993 GDP valuation: Market prices Start/end months of reporting year: July/June Base year: 2001 Chain-weighted: No Primary domestic currency: Tanzania shillings Data last updated: 09/2012,18.397,14.906,13.741,10.838,9.44,8.392,13.114,21.37,12.997,21.394,22.943,23.157,24.016,22.172,9.18,6.127,12.659,8.378,4.462,4.87,13.186,16.014,15.493,16.817,19.159,18.347,16.848,15.627,19.192,19.95,24.146,20.533,24.598,26.103,2010
TZA,Tanzania,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,66.668,63.616,63.266,62.92,49.828,36.276,36.01,38.993,42.703,45.364,46.78,48.794,2010
TZA,Tanzania,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-7.691,-6.1,-5.105,-4.646,-3.896,-4.774,-2.833,-1.979,-1.32,-3.018,-4.892,-4.834,-5.013,-7.449,-12.587,-11.328,-2.011,-4.72,-9.809,-8.828,-4.298,-4.875,-3.002,-0.205,-2.31,-6.632,-9.585,-10.951,-10.227,-9.76,-9.301,-13.72,-15.419,-13.416,2010
THA,Thailand,Gross national savings,Percent of GDP,,Source: CEIC Latest actual data: 2011 National accounts manual used: SNA 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 1988 Chain-weighted: No Primary domestic currency: Thai baht Data last updated: 09/2012,18.307,18.896,20.385,18.771,19.873,24.293,26.446,27.149,29.908,31.61,32.568,35.168,34.399,34.98,34.688,34.068,33.765,32.854,33.309,30.657,30.437,28.525,27.494,28.322,28.506,27.109,29.415,32.783,29.916,29.544,30.067,30.06,31.078,29.565,2011
THA,Thailand,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.193,40.455,49.881,56.585,57.826,57.522,55.052,50.689,49.462,47.361,41.992,38.347,37.267,45.217,42.644,41.692,44.168,46.161,2011
THA,Thailand,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-6.394,-7.378,-2.741,-7.176,-5.045,-3.952,0.573,-0.725,-2.683,-3.457,-8.334,-7.5,-5.5,-5.03,-5.406,-7.877,-7.887,-2.061,12.776,10.166,7.601,4.426,3.693,3.354,1.715,-4.333,1.118,6.349,0.791,8.303,4.132,3.434,-0.199,0.076,2011
TLS,Democratic Republic of Timor-Leste,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Democratic Republic of Timor-Leste,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Democratic Republic of Timor-Leste,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.307,-4.531,-7.97,-10.273,-10.174,11.364,32.173,50.036,65.123,66.664,51.744,48.073,57.24,45.415,37.946,2009
TGO,Togo,Gross national savings,Percent of GDP,,Source: National Statistical Office Latest actual data: 2009 National accounts manual used: SNA 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000 Chain-weighted: No Primary domestic currency: CFA francs Data last updated: 09/2012,13.664,14.497,-3.246,0.187,-0.887,-1.355,-2.022,-0.586,-0.214,7.73,0.868,1.847,0.102,-6.459,0.85,4.472,-2.13,-3.593,9.444,6.068,6.53,7.114,8.166,6.912,6.174,8.225,9.006,5.977,10.493,11.35,12.567,11.56,12.33,12.684,2009
TGO,Togo,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,109.362,106.994,108.648,99.56,82.232,91.299,107.84,89.024,73.37,48.602,47.226,46.096,45.188,2009
TGO,Togo,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-11.295,-11.044,-32.748,-23.97,-17.071,-20.362,-20.875,-18.247,-14.827,-14.619,-14.858,-10.602,-11.393,-9.968,-11.183,-9.372,-15.063,-15.083,-5.274,-3.399,-8.668,-8.518,-7.972,-10.797,-10.029,-9.864,-8.44,-8.684,-6.85,-6.634,-6.673,-7.214,-8.806,-9.139,2009
TON,Tonga,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,Tonga,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,Tonga,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.445,2.809,4.533,5.631,5.2,3.541,-1.387,5.805,-5.691,-1.244,-11.06,-8.252,-5.707,-4.842,-8.848,-8.563,-4.646,-0.688,-8.276,-2.674,-6.021,-1.685,0.605,0.647,0.386,-4.983,-5.508,-5.534,-8.075,-7.759,-3.94,-3.958,-4.177,-3.054,2009
TTO,Trinidad and Tobago,Gross national savings,Percent of GDP,,Source: National Statistical Office Latest actual data: 2010 Notes: Data prior to 1999 is based on interpolation of real GDP series base 1970 and base 1985. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000 Chain-weighted: No Primary domestic currency: Trinidad and Tobago dollars Data last updated: 09/2012,36.329,32.987,20.364,14.476,16.107,20.869,13.007,14.638,11.08,15.682,22.867,16.551,16.72,16.81,24.605,26.295,26.1,19.42,22.735,21.461,23.455,31.751,23.477,33.908,29.033,37.13,55.232,39.692,44.426,23.559,35.262,22.321,23.361,22.883,2010
TTO,Trinidad and Tobago,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,56.123,54.855,56.521,59.079,53.208,45.177,36.839,32.575,25.557,21.523,30.076,35.113,31.743,35.72,37.002,2011
TTO,Trinidad and Tobago,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",5.724,5.93,-7.364,-12.192,-6.016,-0.636,-8.592,-4.689,-1.967,-0.892,9.056,-0.09,2.612,2.469,4.403,5.513,1.826,-10.694,-10.648,0.451,6.67,5.038,0.851,8.72,12.409,22.481,39.583,23.872,30.495,8.304,20.007,7.066,8.106,7.628,2010
TUN,Tunisia,Gross national savings,Percent of GDP,,"Source: National Statistical Office Latest actual data: 2011 National accounts manual used: SNA 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2005 Chain-weighted: Yes, from 2009 Primary domestic currency: Tunisian dinars Data last updated: 09/2012",22.387,22.051,20.423,22.773,21.598,21.582,17.747,20.337,19.872,17.977,20.018,20.01,19.87,19.049,18.988,18.925,20.913,21.597,21.822,22.668,22.258,21.551,20.582,20.644,20.837,20.752,21.648,21.473,22.114,21.93,21.63,16.785,17.652,18.944,2011
TUN,Tunisia,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,66.061,65.013,66.512,66.601,68.36,69.354,69.905,61.051,64.965,65.944,67.602,67.376,66.376,53.718,52.482,48.791,45.925,43.342,42.862,40.454,44.433,46.267,51.466,2011
TUN,Tunisia,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.772,-8.831,-10.632,-8.176,-11.601,-6.375,-7.131,-0.924,0.872,-2.802,-5.022,-4.031,-7.086,-7.999,-3.809,-3.924,-2.226,-2.86,-3.096,-1.951,-3.824,-4.628,-3.229,-2.679,-2.442,-0.928,-1.802,-2.355,-3.814,-2.836,-4.753,-7.33,-7.944,-7.709,2010
TUR,Turkey,Gross national savings,Percent of GDP,,"Source: Haver Analytics. Formally, the Turkish Statistical Institute (TurkStat) Latest actual data: 2010. For quarterly data, latest actual is 2011Q3. National accounts manual used: ESA 1995. Series prior to 1998 were not revised according to ESA 1995. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 1998 Chain-weighted: No Primary domestic currency: Turkish lira Data last updated: 09/2012",23.249,23.486,21.765,16.981,16.281,18.499,22.058,23.707,25.563,23.231,22.36,22.381,22.578,22.431,21.051,21.102,20.955,21.273,22.913,18.753,17.044,17.007,17.345,15.119,15.711,15.368,15.961,15.147,16.096,12.762,13.145,13.858,12.3,13.399,2010
TUR,Turkey,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,51.561,77.936,74,67.698,59.612,52.71,46.524,39.92,40.019,46.122,42.396,39.25,37.701,36.663,2010
TUR,Turkey,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.278,-1.991,-1.097,-2.319,-1.784,-1.121,-1.439,-0.688,1.307,0.667,-1.297,-0.037,-0.456,-3.207,0.285,-2.376,-0.999,-1.034,0.8,-0.37,-3.723,1.923,-0.27,-2.478,-3.679,-4.622,-6.094,-5.921,-5.686,-2.176,-6.378,-9.962,-7.536,-7.125,2010
TKM,Turkmenistan,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50.652,64.41,52.614,43.508,26.899,19.078,13.35,9.008,5.379,3.334,2.416,2.809,2.436,10.628,7.284,14.428,13.256,2011
TKM,Turkmenistan,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,0,0.075,-21.625,-32.654,-14.812,8.209,1.653,6.699,2.663,0.579,5.093,15.664,15.548,16.547,-14.749,-10.604,2.028,-1.51,-1.599,2011
TUV,Tuvalu,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,67.668,58.828,56.225,65.569,61.692,49.977,43.43,42.242,0
TUV,Tuvalu,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-66.768,40.434,-8.974,5.892,24.69,27.25,14.197,-13.152,27.828,-3.778,-29.226,-8.548,-3.321,2011
UGA,Uganda,Gross national savings,Percent of GDP,,Source: National Statistical Office Latest actual data: 2010. 2009/10 National accounts manual used: SNA 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000. 1999/2000 Chain-weighted: No Primary domestic currency: Uganda shillings Data last updated: 09/2012,40.411,25.391,22.195,7.642,9.29,7.632,21.195,21.634,6.892,6.056,5.579,4.053,10.537,6.571,14.131,10.412,12.733,13.501,8.27,9.543,14.296,15.65,16.016,18.392,20.583,19.322,19.232,20.195,16.665,13.336,14.083,14.062,15.848,16.218,2010
